,trial_unique_ID,spk_bin,time,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,distance_to_goal,distance_to_goal,distance_to_goal,distance_to_goal,centroid_position,centroid_position,head_direction,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,cluster,cluster,cluster,cluster,cluster,cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster
,,,,m4.2022-07-10.maze_cluster0,m4.2022-07-10.maze_cluster1,m4.2022-07-10.maze_cluster2,m4.2022-07-10.maze_cluster3,m4.2022-07-10.maze_cluster4,m4.2022-07-10.maze_cluster5,m4.2022-07-10.maze_cluster6,m4.2022-07-10.maze_cluster7,m4.2022-07-10.maze_cluster8,m4.2022-07-10.maze_cluster9,m4.2022-07-10.maze_cluster10,m4.2022-07-10.maze_cluster11,m4.2022-07-10.maze_cluster12,m4.2022-07-10.maze_cluster13,m4.2022-07-10.maze_cluster14,m4.2022-07-10.maze_cluster15,m4.2022-07-10.maze_cluster16,m4.2022-07-10.maze_cluster17,m4.2022-07-10.maze_cluster18,m4.2022-07-10.maze_cluster19,m4.2022-07-10.maze_cluster20,m4.2022-07-10.maze_cluster21,m4.2022-07-10.maze_cluster22,m4.2022-07-10.maze_cluster23,m4.2022-07-10.maze_cluster24,m4.2022-07-10.maze_cluster25,m4.2022-07-10.maze_cluster26,m4.2022-07-10.maze_cluster27,m4.2022-07-10.maze_cluster28,m4.2022-07-10.maze_cluster29,m4.2022-07-10.maze_cluster30,m4.2022-07-10.maze_cluster31,m4.2022-07-10.maze_cluster32,m4.2022-07-10.maze_cluster33,m4.2022-07-10.maze_cluster34,m4.2022-07-10.maze_cluster35,m4.2022-07-10.maze_cluster36,m4.2022-07-10.maze_cluster37,m4.2022-07-10.maze_cluster39,m4.2022-07-10.maze_cluster40,m4.2022-07-10.maze_cluster41,m4.2022-07-10.maze_cluster42,m4.2022-07-10.maze_cluster43,m4.2022-07-10.maze_cluster44,m4.2022-07-10.maze_cluster45,m4.2022-07-10.maze_cluster46,m4.2022-07-10.maze_cluster47,m4.2022-07-10.maze_cluster48,m4.2022-07-10.maze_cluster49,m4.2022-07-10.maze_cluster50,m4.2022-07-10.maze_cluster51,m4.2022-07-10.maze_cluster52,m4.2022-07-10.maze_cluster53,m4.2022-07-10.maze_cluster54,m4.2022-07-10.maze_cluster55,m4.2022-07-10.maze_cluster56,m4.2022-07-10.maze_cluster57,m4.2022-07-10.maze_cluster58,m4.2022-07-10.maze_cluster59,m4.2022-07-10.maze_cluster60,m4.2022-07-10.maze_cluster61,m4.2022-07-10.maze_cluster62,m4.2022-07-10.maze_cluster63,m4.2022-07-10.maze_cluster64,m4.2022-07-10.maze_cluster65,m4.2022-07-10.maze_cluster66,m4.2022-07-10.maze_cluster67,geodesic,euclidean,future,manhattan,x,y,value,route_0,route_1,route_2,route_3,route_4,route_5,route_6,route_7,route_8,route_9,non_route,cluster_label,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4
816,m4.2022-07-10.maze_trial37,1891.0,953.7715886075949,0.0,0.06666666666666667,0.1,0.0,0.16666666666666666,0.0,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.0,0.13333333333333333,0.36666666666666664,0.1,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.3,0.0,0.0,0.03333333333333333,0.13333333333333333,0.3,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.26666666666666666,0.2,0.0,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.23333333333333334,0.3,0.0,0.0,0.4,0.0,0.43333333333333335,0.0,0.03333333333333333,0.1,0.03333333333333333,0.16666666666666666,0.0,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.26666666666666666,0.03333333333333333,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.0,0.06666666666666667,0.0,0.1,0.304,0.2214690235313048,0.469,0.3040000000000001,0.5033903763163456,0.4535403433441855,175.09002765084,0.0006993035,0.00034437905,0.0003474495,0.00015302958,0.00036598218,1.4314266e-10,0.0006816788,0.11536795,0.00017013661,0.8440565,0.03781359063685741,3.0,0,0,0,1,0,,,,0.0,
817,m4.2022-07-10.maze_trial37,1892.0,954.2719683544304,0.0,0.03333333333333333,0.16666666666666666,0.0,0.23333333333333334,0.03333333333333333,0.3,0.16666666666666666,0.1,0.1,0.03333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.2,0.1,0.0,0.0,0.06666666666666667,0.13333333333333333,0.7333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.26666666666666666,0.2,0.0,0.0,0.0,0.2,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.43333333333333335,0.0,0.0,0.5,0.0,0.7,0.0,0.0,0.03333333333333333,0.0,0.26666666666666666,0.0,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.0,0.0,0.23333333333333334,0.06666666666666667,0.16666666666666666,0.19099999999999998,0.16438974401767725,0.246,0.19100000000000003,0.5284455881781963,0.3569743568115122,142.51563165249283,0.0021301781400000002,0.001534412786666667,0.0031666909466666667,0.0006479860506666667,0.0018916694773333334,0.5159128346857523,0.0010226609133333333,0.015382419256449599,2.2696836909e-05,0.12103652266666667,0.3372519282395558,1.0,0,1,0,0,0,,0.23349999999999999,,,
818,m4.2022-07-10.maze_trial37,1893.0,954.7723481012658,0.0,0.1,0.16666666666666666,0.0,0.43333333333333335,0.0,0.3,0.26666666666666666,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.2,0.26666666666666666,0.13333333333333333,0.23333333333333334,0.0,0.03333333333333333,0.1,0.03333333333333333,0.9,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.1,0.2,0.26666666666666666,0.03333333333333333,0.0,0.0,0.7,0.03333333333333333,0.7666666666666667,0.0,0.03333333333333333,0.0,0.03333333333333333,0.1,0.0,0.16666666666666666,0.03333333333333333,0.13333333333333333,0.1,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.1,0.13333333333333333,0.0,0.4,0.0,0.3333333333333333,0.0935,0.09349999999999997,0.07949999999999999,0.09349999999999997,0.5946997009576463,0.3339147581024547,101.17379013936959,0.0023503127,0.0017174949,0.0036004204,0.0007241332,0.0021263906,0.59528404,0.0010751197,2.9911288e-08,1.3794895e-08,0.009802679999999998,0.3833193647938171,1.0,0,1,0,0,0,,0.23349999999999999,,,
819,m4.2022-07-10.maze_trial37,1894.0,955.2060105485233,0.0,0.18181818181818182,0.5,0.0,0.2727272727272727,0.18181818181818182,0.13636363636363635,0.2727272727272727,0.13636363636363635,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.0,0.0,0.045454545454545456,0.09090909090909091,0.8636363636363636,0.2727272727272727,0.0,0.045454545454545456,0.0,0.3181818181818182,0.09090909090909091,0.13636363636363635,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,0.7727272727272727,0.045454545454545456,0.5909090909090909,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.3181818181818182,0.0,0.3181818181818182,0.0125,0.012499999999999985,0.0125,0.012499999999999985,0.6717598520637368,0.33248405052274,92.29714235896476,,,,,,,,,,,,1.0,0,1,0,0,0,,0.23349999999999999,,,
820,m4.2022-07-10.maze_trial38,1915.0,965.9411658536586,0.0,0.2222222222222222,0.6666666666666666,0.0,0.0,0.2222222222222222,0.1111111111111111,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.0,0.0,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.2222222222222222,0.5555555555555556,0.0,1.2083807102406394,0.3622452751748354,1.3047932875831816,0.4795030864984843,0.5291527394242933,0.3524400623368675,274.61664804078663,0.0023503127,0.0017174949,0.0036004204,0.0007241332,0.0021263906,0.59528404,0.0010751197,2.9912197e-08,1.3795804499999999e-08,0.00980268,0.3833193647919986,0.0,1,0,0,0,0,0.518412577342542,,,,
821,m4.2022-07-10.maze_trial38,1916.0,966.266387804878,0.0,0.23333333333333334,0.3333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.26666666666666666,0.16666666666666666,0.1,0.13333333333333333,0.06666666666666667,0.0,0.1,0.1,0.03333333333333333,0.1,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.1,0.23333333333333334,0.6,0.26666666666666666,0.0,0.06666666666666667,0.0,0.0,0.1,0.16666666666666666,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.23333333333333334,0.43333333333333335,0.7333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.16666666666666666,0.03333333333333333,0.1,0.0,0.06666666666666667,0.0,0.0,0.16666666666666666,0.1,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.2,0.03333333333333333,0.06666666666666667,0.2,0.16666666666666666,1.1973807102406395,0.35681371086900426,1.2565710653609594,0.46677460325558384,0.527144004787695,0.3612958805618388,28.19466705156476,0.0023503127,0.0017174949,0.0036004204,0.0007241332,0.0021263906,0.59528404,0.0010751196999999998,2.9912197e-08,1.37958045e-08,0.00980268,0.3833193647919986,0.0,1,0,0,0,0,0.518412577342542,,,,
822,m4.2022-07-10.maze_trial38,1917.0,966.766808684405,0.0,0.1,0.23333333333333334,0.0,0.16666666666666666,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.1,0.03333333333333333,0.0,0.06666666666666667,0.16666666666666666,0.0,0.43333333333333335,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.2,0.6333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.4,0.13333333333333333,0.0,0.0,0.13333333333333333,0.06666666666666667,0.16666666666666666,0.5333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.36666666666666664,0.03333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.1,0.0,0.1,0.0,0.0,0.06666666666666667,0.0,0.23333333333333334,0.0,0.1,0.2,0.0,0.16666666666666666,0.0,0.1,1.111214043573973,0.3723650054752586,1.1800710653609594,0.4435927248643507,0.5065061756404632,0.4290671077217531,13.597867288477506,0.0017642934733333334,0.0014004298066666665,0.002699156514666667,0.0005574249493333333,0.001623276616,0.6876083146666667,0.0007884237465338666,2.2028607202666667e-08,6.193732758996667e-05,0.0071886320526767114,0.2963080888179256,0.0,1,0,0,0,0,0.518412577342542,,,,
823,m4.2022-07-10.maze_trial38,1918.0,967.2674734848484,0.0,0.0,0.4666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.23333333333333334,0.06666666666666667,0.06666666666666667,0.1,0.0,0.0,0.03333333333333333,0.2,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.2,0.4666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.13333333333333333,0.3333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.3333333333333333,0.3333333333333333,0.36666666666666664,0.0,0.0,0.03333333333333333,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.26666666666666666,0.16666666666666666,0.06666666666666667,0.2,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.1,0.0,1.0041172161593117,0.3676654519339691,1.035120303995541,0.399704232790736,0.49951136109316674,0.5398704232407054,25.328123060405268,0.0001527406,0.0005285008,0.00022068083,9.897726e-05,0.00023971316,0.94150007,9.874502e-09,3.4873526e-10,0.00023222704,1.9753767e-10,0.05702707988922506,0.0,1,0,0,0,0,0.518412577342542,,,,
824,m4.2022-07-10.maze_trial38,1919.0,967.7681553030303,0.0,0.06666666666666667,0.16666666666666666,0.0,0.13333333333333333,0.03333333333333333,0.3,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.0,0.16666666666666666,0.0,0.06666666666666667,0.06666666666666667,0.1,0.1,0.0,0.0,0.0,0.13333333333333333,0.3,0.36666666666666664,0.03333333333333333,0.0,0.16666666666666666,0.0,0.06666666666666667,0.2,0.1,0.0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.4666666666666667,0.23333333333333334,0.6,0.0,0.03333333333333333,0.0,0.0,0.1,0.0,0.23333333333333334,0.03333333333333333,0.0,0.23333333333333334,0.0,0.26666666666666666,0.2,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.23333333333333334,0.13333333333333333,0.0,0.2,0.3,0.03333333333333333,0.9733807102406398,0.36417715469260287,1.0154758878007997,0.41500000000000004,0.5055199423799853,0.5796367309892666,34.777885857358605,0.0001527406,0.0005285008,0.00022068083,9.897726e-05,0.00023971316,0.94150007,9.874502e-09,3.4873526e-10,0.00023222704,1.9753767e-10,0.05702707988922506,0.0,1,0,0,0,0,0.518412577342542,,,,
825,m4.2022-07-10.maze_trial38,1920.0,968.2688371212121,0.0,0.13333333333333333,0.26666666666666666,0.0,0.23333333333333334,0.0,0.13333333333333333,0.16666666666666666,0.06666666666666667,0.1,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.23333333333333334,0.1,0.0,0.06666666666666667,0.0,0.0,0.1,0.3333333333333333,0.8,0.13333333333333333,0.0,0.0,0.0,0.0,0.26666666666666666,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.1,0.23333333333333334,0.4,0.5333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.06666666666666667,0.0,0.1,0.0,0.2,0.06666666666666667,0.16666666666666666,0.1,0.0,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.2,0.23333333333333334,0.0,0.16666666666666666,0.1,0.03333333333333333,0.9582140435739731,0.3671681737248971,0.9828092211341329,0.4301666666666667,0.505903400355358,0.5837158111644035,37.16241385655585,0.0001527406,0.0005285008,0.00022068083,9.897726e-05,0.00023971316,0.94150007,9.874502e-09,3.4873526e-10,0.00023222704,1.9753767e-10,0.05702707988922506,0.0,1,0,0,0,0,0.518412577342542,,,,
826,m4.2022-07-10.maze_trial38,1921.0,968.769518939394,0.0,0.06666666666666667,0.1,0.0,0.16666666666666666,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.2,0.0,0.2,0.13333333333333333,0.16666666666666666,0.1,0.03333333333333333,0.0,0.0,0.06666666666666667,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.1,0.06666666666666667,0.36666666666666664,0.0,0.03333333333333333,0.0,0.0,0.0,0.3,0.43333333333333335,0.16666666666666666,0.0,0.0,0.06666666666666667,0.03333333333333333,0.3333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.16666666666666666,0.0,0.13333333333333333,0.0,0.06666666666666667,0.2,0.0,0.06666666666666667,0.3,0.0,0.2,0.0,0.1,0.884214043573973,0.3976334356206372,0.8963854479313703,0.5151666666666668,0.4966712454816042,0.6648961930911738,25.17712973139751,0.0031873108800000004,0.00015867358554399997,8.11172149e-05,4.74594916e-05,7.560143544e-05,0.977087951,3.4079654900000006e-09,1.76081198e-10,0.0001036116601,1.1019247500000001e-10,0.01925827103817689,0.0,1,0,0,0,0,0.518412577342542,,,,
827,m4.2022-07-10.maze_trial38,1922.0,969.2702007575757,0.0,0.06666666666666667,0.2,0.0,0.26666666666666666,0.03333333333333333,0.1,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.1,0.0,0.03333333333333333,0.23333333333333334,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.2,0.1,0.03333333333333333,0.0,0.0,0.16666666666666666,0.23333333333333334,0.7,0.3,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.4,0.5333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.4,0.0,0.06666666666666667,0.0,0.03333333333333333,0.13333333333333333,0.0,0.16666666666666666,0.2,0.03333333333333333,0.1,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333,0.2,0.1,0.0,0.03333333333333333,0.0,0.1,0.7863807102406396,0.4339302254818555,0.7863807102406396,0.602,0.509135129169268,0.7495328925844984,43.740141157678146,0.004487841,1.7620792e-07,2.1304237e-05,2.5380448e-05,5.2678392e-06,0.9923399,6.365927e-10,1.020866e-10,4.8490783e-05,7.275882e-11,0.0030716386734419565,0.0,1,0,0,0,0,0.518412577342542,,,,
828,m4.2022-07-10.maze_trial38,1923.0,969.7708825757576,0.0,0.03333333333333333,0.16666666666666666,0.0,0.26666666666666666,0.06666666666666667,0.2,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.0,0.03333333333333333,0.1,0.23333333333333334,0.03333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.23333333333333334,0.3,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0,0.16666666666666666,0.03333333333333333,0.43333333333333335,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.3,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.3,0.03333333333333333,0.36666666666666664,0.0,0.0,0.03333333333333333,0.0,0.2,0.06666666666666667,0.23333333333333334,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.3,0.6747426815911304,0.46478724647058395,0.6747426815911304,0.6550175926162118,0.5447388169784426,0.8415471819431597,64.31316711629526,0.001676824939,5.2909797465000005e-08,6.391300455507999e-06,4.35431709e-05,1.5804043099029998e-06,0.97741114,0.01497756139097781,2.45419069e-10,6.17057029e-05,7.1144956e-11,0.005821199865095272,4.0,0,0,0,0,1,,,,,0.0
829,m4.2022-07-10.maze_trial38,1924.0,970.2715643939393,0.0,0.16666666666666666,0.3,0.0,0.2,0.03333333333333333,0.36666666666666664,0.3,0.1,0.13333333333333333,0.06666666666666667,0.0,0.1,0.23333333333333334,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.23333333333333334,0.3,0.06666666666666667,0.0,0.0,0.06666666666666667,0.26666666666666666,0.2,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.16666666666666666,0.23333333333333334,0.06666666666666667,0.0,0.0,0.1,0.03333333333333333,0.23333333333333334,0.7,0.43333333333333335,0.0,0.0,0.23333333333333334,0.0,0.16666666666666666,0.0,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.1,0.16666666666666666,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.23333333333333334,0.1,0.1,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.03333333333333333,0.3333333333333333,0.5537395937549011,0.4125895561646169,0.5537395937549011,0.5726666666666665,0.6428394881771489,0.852812133424649,166.35830298536217,0.00028402706346666667,8.561514733333333e-11,3.7957473866666666e-11,5.5624761466666666e-05,8.721044733333333e-11,0.9516159133333333,0.022407242733333336,0.01950535409698521,6.252223326666667e-05,5.489920013333334e-11,0.006069315512465856,0.0,1,0,0,0,0,0.13957292708823454,,,,
830,m4.2022-07-10.maze_trial38,1925.0,970.7722462121212,0.0,0.03333333333333333,0.23333333333333334,0.0,0.1,0.03333333333333333,0.2,0.2,0.1,0.1,0.03333333333333333,0.0,0.1,0.23333333333333334,0.03333333333333333,0.0,0.03333333333333333,0.23333333333333334,0.2,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.1,0.26666666666666666,0.03333333333333333,0.0,0.0,0.03333333333333333,0.13333333333333333,0.16666666666666666,0.4666666666666667,0.23333333333333334,0.0,0.0,0.36666666666666664,0.0,0.26666666666666666,0.0,0.0,0.03333333333333333,0.1,0.1,0.0,0.1,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.03333333333333333,0.1,0.03333333333333333,0.23333333333333334,0.16666666666666666,0.0,0.13333333333333333,0.0,0.16666666666666666,0.41416666666666657,0.296594474066063,0.41416666666666657,0.4141666666666666,0.6815372474622113,0.7430658720377817,181.99473359173393,4.6504668333333324e-05,1.1742039020389335e-05,3.262058386666667e-11,3.97705812e-05,1.4312653844677332e-05,0.92655502,0.012566599754777733,0.05537614773333333,4.45153952e-05,3.449176173333333e-11,0.005345387107178312,0.0,1,0,0,0,0,0.13957292708823454,,,,
831,m4.2022-07-10.maze_trial38,1926.0,971.2726009926854,0.0,0.06666666666666667,0.2,0.0,0.16666666666666666,0.0,0.13333333333333333,0.1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.1,0.26666666666666666,0.0,0.1,0.06666666666666667,0.2,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.16666666666666666,0.43333333333333335,0.13333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.26666666666666666,0.3333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.1,0.5333333333333333,0.13333333333333333,0.0,0.0,0.7666666666666667,0.03333333333333333,0.23333333333333334,0.0,0.06666666666666667,0.0,0.03333333333333333,0.2,0.0,0.1,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.0,0.26666666666666666,0.255,0.19575076228284877,0.24766666666666662,0.255,0.6915483805921241,0.5899474891006253,171.28941677404617,2.080067933333333e-05,4.6535212e-05,3.7996518666666665e-11,3.386311e-05,3.692626233333333e-05,0.9141960166666667,1.5518943491999998e-05,0.07822837166666667,4.0690397333333334e-05,3.826931166666666e-11,0.007381276985908958,1.0,0,1,0,0,0,,0.24766666666666662,,,
832,m4.2022-07-10.maze_trial38,1927.0,971.7724498432602,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.1,0.2,0.1,0.03333333333333333,0.0,0.0,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.1,0.03333333333333333,0.3,0.3,0.13333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.7,0.2,0.0,0.03333333333333333,0.0,0.0,0.16666666666666666,0.36666666666666664,0.06666666666666667,0.0,0.0,0.03333333333333333,0.1,0.13333333333333333,0.3333333333333333,0.03333333333333333,0.0,0.0,0.8,0.03333333333333333,0.7666666666666667,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.1,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.093,0.09187901239238094,0.09116666666666666,0.09299999999999997,0.778806875174244,0.5087258531652828,105.71670055326281,2.0998616e-05,8.9282854e-05,5.055296e-11,6.951259e-05,4.9439073e-05,0.8960898499999999,4.652130999999999e-05,0.09289519500000001,6.153732e-05,5.1838867e-11,0.010677663134608162,1.0,0,1,0,0,0,,0.24766666666666662,,,
833,m4.2022-07-10.maze_trial38,1928.0,972.2722931034482,0.0,0.23333333333333334,0.16666666666666666,0.0,0.0,0.1,0.13333333333333333,0.26666666666666666,0.1,0.1,0.13333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.1,0.1,0.3333333333333333,0.3,0.03333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.5666666666666667,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.16666666666666666,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.03333333333333333,0.0,0.0,0.0,0.5333333333333333,0.13333333333333333,0.5,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.1,0.0,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.0,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.0,0.3333333333333333,0.0,0.23333333333333334,0.007333333333333333,0.007333333333333325,0.007333333333333333,0.007333333333333325,0.8539473732170666,0.5109025695616799,86.78890017353405,,,,,,,,,,,,1.0,0,1,0,0,0,,0.24766666666666662,,,
834,m4.2022-07-10.maze_trial38,1929.0,972.5305454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633333953495593,0.5131678244297314,71.2081246065469,,,,,,,,,,,,1.0,0,1,0,0,0,,0.24766666666666662,,,
