,trial_unique_ID,spk_bin,time,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,distance_to_goal,distance_to_goal,distance_to_goal,distance_to_goal,centroid_position,centroid_position,head_direction,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,cluster,cluster,cluster,cluster,cluster,cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster
2250,m7.2022-07-01.maze_trial61,4462.0,2239.2530058173356,0.0,0.0,0.0,0.07407407407407407,0.14814814814814814,0.0,0.07407407407407407,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.25925925925925924,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.18518518518518517,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.5925925925925926,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.4074074074074074,0.18518518518518517,0.18518518518518517,1.4074074074074074,0.1111111111111111,0.0,0.0,0.0,0.07407407407407407,0.0,0.25925925925925924,0.3333333333333333,0.037037037037037035,0.18518518518518517,0.0,0.4074074074074074,0.2222222222222222,0.14814814814814814,0.0,0.0,0.037037037037037035,0.14814814814814814,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.037037037037037035,0.0,0.8148148148148148,0.0,0.0,0.7407407407407407,0.14814814814814814,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.1111111111111111,0.14814814814814814,0.0,0.0,1.0585693263549683,0.20387641894972605,4.373810112649033,0.27925793654167846,0.49096413128837285,0.5739105592141498,28.92387749500884,0.00013412852,0.03153387,2.5689038e-08,2.5294387e-09,3.318306e-05,0.90878356,1.1029203e-08,7.699256e-08,7.8700555e-07,8.3831536e-10,0.05951435433589503,2.0,0,0,1,0,0,,,0.3789279828229297,,
2251,m7.2022-07-01.maze_trial61,4463.0,2239.762627434555,0.0,0.04,0.0,0.16,0.12,0.0,0.0,0.04,0.16,0.08,0.0,0.0,0.0,0.0,0.0,0.04,1.32,0.16,0.0,0.12,0.04,0.12,0.0,0.04,0.32,0.0,0.0,0.0,0.08,0.0,0.04,0.32,0.28,0.0,0.12,0.04,0.0,0.32,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.2,0.28,0.16,0.16,2.0,0.04,0.04,0.0,0.0,0.12,0.0,0.04,0.64,0.0,0.48,0.0,0.32,0.08,0.0,0.0,0.0,0.08,0.04,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.04,0.08,0.68,0.0,0.0,0.28,0.12,0.0,0.04,0.0,0.16,0.0,0.04,0.0,0.0,0.04,0.04,0.12,0.0,0.0,1.1904739079753979,0.1681912091580091,4.211080810287695,0.191,0.4940317417276779,0.6876901022229469,19.195631157887682,5.03861312e-05,0.03359090328,0.00017547871716152002,1.6454073400000002e-09,6.9190884e-05,0.9518157904,3.987290644812e-05,4.69253789024e-05,4.4204469022e-05,7.584813184e-10,0.014167245429377187,2.0,0,0,1,0,0,,,0.3789279828229297,,
2252,m7.2022-07-01.maze_trial61,4464.0,2240.2547859220476,0.0,0.0,0.0,0.07407407407407407,0.1111111111111111,0.0,0.07407407407407407,0.0,0.037037037037037035,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.9259259259259259,0.14814814814814814,0.0,0.0,0.2222222222222222,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.0,0.0,0.18518518518518517,0.0,0.07407407407407407,0.25925925925925924,0.07407407407407407,0.0,0.1111111111111111,0.037037037037037035,0.0,0.14814814814814814,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.07407407407407407,0.1111111111111111,0.4074074074074074,0.2222222222222222,1.8148148148148149,0.18518518518518517,0.0,0.0,0.0,0.07407407407407407,0.0,0.25925925925925924,0.5925925925925926,0.037037037037037035,0.5925925925925926,0.0,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.0,0.0,0.0,0.1111111111111111,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.37037037037037035,0.0,0.0,0.4074074074074074,0.4074074074074074,0.0,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.0,0.0,1.2738673616572556,0.2033517862148263,4.116416899786587,0.2712962962962963,0.5016755804892423,0.7831004695428083,12.503622798134131,4.6896865e-05,0.033676613,0.00018278926,1.6085727e-09,7.069121e-05,0.9536088,4.1533818e-05,4.8877395e-05,4.601353e-05,7.551549e-10,0.012277782558272277,2.0,0,0,1,0,0,,,0.3789279828229297,,
2253,m7.2022-07-01.maze_trial61,4465.0,2240.7666165928313,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.038461538461538464,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9615384615384616,0.3076923076923077,0.0,0.038461538461538464,0.23076923076923078,0.11538461538461539,0.0,0.0,0.11538461538461539,0.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.0,0.0,0.4230769230769231,0.038461538461538464,0.0,0.038461538461538464,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.2692307692307692,0.15384615384615385,0.34615384615384615,0.0,2.3076923076923075,0.0,0.038461538461538464,0.0,0.0,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.8461538461538461,0.0,0.8461538461538461,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.038461538461538464,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.0,0.5,0.0,0.0,0.46153846153846156,0.07692307692307693,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.07692307692307693,0.11538461538461539,0.19230769230769232,0.0,0.07692307692307693,1.3350948353041405,0.24526348904283377,4.055189426139701,0.34096153846153854,0.5234757361207673,0.8435576731778759,48.93636752130788,3.6444084230769236e-05,0.0012952602169704808,0.07223310151,9.763328164230769e-08,2.3428104230769232e-05,0.9170386076923077,1.6023829533653848e-06,5.4508851730769234e-05,1.7715952319230769e-06,3.1650074961538464e-09,0.009315174764055027,1.0,0,1,0,0,0,,0.556474277484833,,,
2254,m7.2022-07-01.maze_trial61,4466.0,2241.263648384537,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,1.5384615384615385,0.19230769230769232,0.0,0.07692307692307693,0.19230769230769232,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.15384615384615385,0.0,0.0,0.4230769230769231,0.038461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.11538461538461539,0.4230769230769231,0.34615384615384615,0.15384615384615385,2.6153846153846154,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.3076923076923077,0.6538461538461539,0.0,0.8076923076923077,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.0,0.038461538461538464,0.0,0.15384615384615385,0.038461538461538464,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.07692307692307693,0.5769230769230769,0.0,0.0,0.15384615384615385,0.23076923076923078,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.0,0.038461538461538464,1.4454152666351248,0.3409087215897245,3.9448689948087154,0.46865384615384625,0.616932022222904,0.8754976962368398,91.80126778376,3.1433092884615386e-05,7.366384757692307e-09,0.08364103215384616,1.389598623076923e-07,2.5555217884615388e-05,0.9077107884615384,3.844499008076923e-09,4.146334027692308e-05,3.389454915384615e-09,1.0545830716553848e-05,0.00853902834265166,1.0,0,1,0,0,0,,0.556474277484833,,,
2255,m7.2022-07-01.maze_trial61,4467.0,2241.7675901262915,0.0,0.038461538461538464,0.0,0.11538461538461539,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0,0.11538461538461539,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,1.5,0.2692307692307692,0.0,0.07692307692307693,0.3076923076923077,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.4230769230769231,0.038461538461538464,0.0,0.07692307692307693,0.0,0.0,0.11538461538461539,0.0,0.0,0.07692307692307693,0.0,0.0,0.038461538461538464,0.0,0.0,0.15384615384615385,0.3076923076923077,0.15384615384615385,2.230769230769231,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.15384615384615385,0.6153846153846154,0.0,0.6153846153846154,0.0,0.11538461538461539,0.15384615384615385,0.0,0.0,0.038461538461538464,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.19230769230769232,0.23076923076923078,0.0,0.0,0.11538461538461539,0.038461538461538464,0.0,0.11538461538461539,0.0,0.0,0.11538461538461539,0.07692307692307693,0.19230769230769232,0.0,0.07692307692307693,1.5867614204812783,0.4664578345686174,3.8035228409625614,0.61,0.7588557071827629,0.8764363428131353,107.60113798811118,2.0564293153846154e-05,3.527620366346154e-06,0.10811738884615386,2.9726056826923078e-06,3.770136903846154e-05,0.8845343038461538,4.10239925e-10,9.126516769230769e-06,2.511765418269231e-06,5.7059836923076926e-05,0.007214842890100518,1.0,0,1,0,0,0,,0.556474277484833,,,
2256,m7.2022-07-01.maze_trial61,4468.0,2242.2722358208953,0.0,0.0,0.0,0.03571428571428571,0.10714285714285714,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.8214285714285714,0.25,0.0,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.0,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.2857142857142857,0.0,0.0,0.03571428571428571,0.07142857142857142,0.0,0.2857142857142857,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.21428571428571427,0.39285714285714285,0.07142857142857142,2.0357142857142856,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.5,0.0,0.6071428571428571,0.0,0.03571428571428571,0.21428571428571427,0.07142857142857142,0.0,0.10714285714285714,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.0,0.0,0.10714285714285714,0.0,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.03571428571428571,0.07142857142857142,0.0,0.32142857142857145,0.0,0.0,0.2857142857142857,0.21428571428571427,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.10714285714285714,0.0,0.07142857142857142,0.0,0.03571428571428571,1.7322971347669927,0.6031855890110218,3.6579871266768467,0.7555357142857142,0.9069233177255643,0.8770019746704685,104.57484877519222,6.0504022e-05,9.144842e-05,0.14148186,7.1270086e-05,6.872972e-05,0.8388194,1.4823248e-09,0.00010122244600000001,6.5121305e-05,0.00050452136,0.018735921158675173,1.0,0,1,0,0,0,,0.556474277484833,,,
2257,m7.2022-07-01.maze_trial61,4469.0,2242.765354075775,0.0,0.0,0.0,0.07692307692307693,0.038461538461538464,0.0,0.0,0.0,0.07692307692307693,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,2.230769230769231,0.19230769230769232,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.23076923076923078,0.0,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.038461538461538464,0.0,0.3076923076923077,0.038461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.11538461538461539,0.23076923076923078,0.19230769230769232,0.23076923076923078,2.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.34615384615384615,0.19230769230769232,0.5384615384615384,0.0,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.07692307692307693,0.46153846153846156,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.8076923076923077,0.0,0.0,0.4230769230769231,0.38461538461538464,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.0,1.8572266196182075,0.7227051974702534,3.4987151486548678,0.8809615384615384,1.0291067845263095,0.8903280000339143,75.10523751536499,0.066777228541,0.00022929680576923078,0.016327128782503843,0.00026563774646153846,0.03350173166,0.09680079790311538,4.019662861538461e-09,0.00023383368223076924,0.0001316170428846154,0.7394974216953846,0.04623530212098718,1.0,0,1,0,0,0,,0.556474277484833,,,
2258,m7.2022-07-01.maze_trial61,4470.0,2243.2488382868264,0.0,0.0,0.0,0.08695652173913043,0.17391304347826086,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,2.0869565217391304,0.21739130434782608,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.4782608695652174,0.0,0.08695652173913043,0.2608695652173913,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.21739130434782608,0.043478260869565216,0.0,0.21739130434782608,0.043478260869565216,0.0,0.0,0.0,0.13043478260869565,0.043478260869565216,0.2608695652173913,0.043478260869565216,1.6956521739130435,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.21739130434782608,0.43478260869565216,0.0,0.391304347826087,0.0,0.0,0.21739130434782608,0.043478260869565216,0.08695652173913043,0.2608695652173913,0.043478260869565216,0.4782608695652174,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.30434782608695654,0.0,0.0,0.6086956521739131,0.34782608695652173,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.08695652173913043,1.930457072655191,0.7928821834554433,3.419175014875604,0.9596387163297008,1.097045680477925,0.8860076943570575,103.16180583836713,0.07547941,0.00024727703,2.5986237e-06,0.00029099005,0.037862558,1.5762847e-05,4.35062e-09,0.0002511308,0.0001402904,0.8358878,0.04982217789868004,2.0,0,0,1,0,0,,,0.14566796621547917,,
2259,m7.2022-07-01.maze_trial61,4471.0,2243.772036373687,0.0,0.0,0.0,0.037037037037037035,0.14814814814814814,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,2.037037037037037,0.14814814814814814,0.0,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.0,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.0,0.0,0.18518518518518517,0.0,0.14814814814814814,0.2222222222222222,0.1111111111111111,0.0,0.07407407407407407,0.18518518518518517,0.0,0.18518518518518517,0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.14814814814814814,0.25925925925925924,0.0,0.037037037037037035,1.8888888888888888,0.07407407407407407,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.7407407407407407,0.0,0.4074074074074074,0.0,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.0,0.0,0.07407407407407407,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.4444444444444444,0.0,0.0,0.5555555555555556,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.0,0.0,2.0555408901822085,0.9010732246149061,3.2735070486601248,1.094074074074074,1.207781525932773,0.9050638916387632,83.04752594923687,0.056098177185185186,0.00019458316962962964,7.168892536296297e-05,0.00016438049333333333,0.005609270394253962,0.00010045966807407407,0.01867035371861037,0.00017751807333333332,0.00015258515222222222,0.9014874118518519,0.017273571368143087,2.0,0,0,1,0,0,,,0.14566796621547917,,
2260,m7.2022-07-01.maze_trial61,4472.0,2244.2536746268656,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.037037037037037035,0.0,0.07407407407407407,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,1.4814814814814814,0.37037037037037035,0.0,0.14814814814814814,0.037037037037037035,0.0,0.0,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.0,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.18518518518518517,0.07407407407407407,0.0,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.2962962962962963,0.14814814814814814,1.7037037037037037,0.037037037037037035,0.07407407407407407,0.0,0.0,0.037037037037037035,0.07407407407407407,0.2222222222222222,0.5555555555555556,0.037037037037037035,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.07407407407407407,0.037037037037037035,0.14814814814814814,0.07407407407407407,0.0,0.0,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.2222222222222222,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.5185185185185185,0.0,0.0,0.1111111111111111,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.25925925925925924,0.14814814814814814,0.0,0.037037037037037035,2.161147488988407,0.9563780732878806,3.162665819175573,1.2216666666666667,1.231641393239654,1.0101064701787958,210.75911695391045,0.039921984296296294,0.00010405013407407408,6.456338555555555e-05,9.093800118518519e-05,1.421340434074074e-09,7.414406555555556e-05,0.008929300777695942,8.880569703703705e-05,7.27928662962963e-05,0.9423542681481482,0.008299151206815483,1.0,0,1,0,0,0,,0.0,,,
2261,m7.2022-07-01.maze_trial61,4473.0,2244.7568971807627,0.0,0.07407407407407407,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.4814814814814814,0.2222222222222222,0.0,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,0.1111111111111111,0.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.037037037037037035,0.0,0.37037037037037035,0.037037037037037035,0.0,0.14814814814814814,0.037037037037037035,0.0,0.0,0.0,0.0,0.18518518518518517,0.2962962962962963,0.037037037037037035,1.5925925925925926,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.07407407407407407,0.2962962962962963,0.48148148148148145,0.0,0.5555555555555556,0.0,0.0,0.25925925925925924,0.1111111111111111,0.037037037037037035,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035,0.0,0.4074074074074074,0.0,0.0,0.25925925925925924,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,0.0,0.18518518518518517,0.18518518518518517,0.0,0.0,2.1386606492404363,0.9264221652068818,3.0778510043607583,1.2135185185185182,1.1813742244909566,1.052004440614582,291.3983940175145,0.031118173,4.8109025e-05,5.140378e-05,5.5584387e-05,3.4662767e-10,4.5925295e-05,2.4998619e-09,3.661746e-05,1.6465645e-05,0.9626068000000001,0.0060209185615104355,2.0,0,0,1,0,0,,,0.0,,
2262,m7.2022-07-01.maze_trial61,4474.0,2245.2638199004973,0.0,0.041666666666666664,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.25,0.0,0.125,0.16666666666666666,0.08333333333333333,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.25,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.125,0.041666666666666664,0.0,0.125,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.125,0.2916666666666667,0.25,0.041666666666666664,1.75,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.16666666666666666,0.7916666666666666,0.041666666666666664,0.9583333333333334,0.0,0.08333333333333333,0.125,0.041666666666666664,0.0,0.16666666666666666,0.08333333333333333,0.2916666666666667,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.2916666666666667,0.125,0.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.0,0.125,0.08333333333333333,0.0,0.041666666666666664,0.0,0.125,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.041666666666666664,2.0326421307219174,0.8303429316718063,2.9328741525089064,1.1122461970688582,1.076146797055596,1.0676049564357573,276.5769135427551,0.011823427741666665,1.0027473378916667e-05,2.4083558083333334e-05,4.427514604166667e-05,1.9882910270833332e-09,4.0910373250000006e-05,2.5060685596229166e-05,2.7651850833333333e-05,2.2558870583333335e-05,0.9812146875000001,0.006767314812275489,1.0,0,1,0,0,0,,0.3053136933554561,,,
2263,m7.2022-07-01.maze_trial61,4475.0,2245.770676545842,0.0,0.03571428571428571,0.0,0.03571428571428571,0.10714285714285714,0.0,0.0,0.03571428571428571,0.07142857142857142,0.25,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.25,0.2857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.14285714285714285,0.0,0.03571428571428571,0.0,0.10714285714285714,0.0,0.03571428571428571,0.10714285714285714,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.10714285714285714,0.21428571428571427,0.07142857142857142,2.0357142857142856,0.07142857142857142,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.25,0.5,0.10714285714285714,0.6071428571428571,0.0,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.25,0.03571428571428571,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.03571428571428571,0.03571428571428571,0.17857142857142858,0.0,0.0,0.17857142857142858,0.2857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.17857142857142858,0.07142857142857142,0.0,0.07142857142857142,1.9404703576905005,0.7476959833121556,2.790082531243548,1.0162499999999999,0.984720467992128,1.0598136373100742,270.7337343774469,0.0067458632,6.012426e-09,1.6894026e-05,4.129903e-05,2.4203077000000004e-09,3.9590657e-05,3.1654945e-05,2.529248e-05,2.4162351e-05,0.9861115,0.006963734878266292,1.0,0,1,0,0,0,,0.3053136933554561,,,
2264,m7.2022-07-01.maze_trial61,4476.0,2246.2571162046906,0.0,0.03571428571428571,0.0,0.03571428571428571,0.21428571428571427,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,1.2857142857142858,0.17857142857142858,0.0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.10714285714285714,0.10714285714285714,0.0,0.0,0.03571428571428571,0.0,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.21428571428571427,0.03571428571428571,0.25,0.0,2.392857142857143,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.10714285714285714,0.25,0.5,0.0,0.5,0.03571428571428571,0.07142857142857142,0.21428571428571427,0.0,0.0,0.10714285714285714,0.07142857142857142,0.25,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.03571428571428571,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.5357142857142857,0.17857142857142858,0.0,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714,0.14285714285714285,0.03571428571428571,0.0,0.03571428571428571,1.8065128703733693,0.6343870698569489,2.6275604591534503,0.8832142857142856,0.8486040973778965,1.0654570804543637,276.74020953290324,0.00032117783964285716,4.0327419321428567e-10,1.540088164285714e-05,2.6755594750000002e-05,3.692525751098929e-05,8.122222089285714e-06,1.6911144678571428e-05,2.3004635964285715e-05,1.5660481071428572e-05,0.9943060964285715,0.005229945110804102,1.0,0,1,0,0,0,,0.3053136933554561,,,
